company_id	company_name	deal_id	company_role	company_type	title	associated_company	associated_company_id	status	deal_type	date_start	most_recent_event_date	max_projected_value_principal_acc	max_projected_value_principal	max_projected_value_partner_acc	max_projected_value_partner
1151008	nference	296213	Partner	ancestor	nference and Mayo Clinic to apply clinical study to validate the effectiveness of monoclonal antibody treatments on COVID-19 patients	Mayo Clinic Foundation	21111	Active	Technology - Other Proprietary	2021-07-12		Payment Unspecified	0.0	Unknown	0.0
1151008	nference	241313	Partner	ancestor	Mayo Clinic and nference to establish a JV, Qrativ for drug development against rare diseases 	Mayo Clinic Foundation	21111	Active	Company - Joint Venture	2017-07-14		Unknown	0.0	Unknown	0.0
1201135	Owkin	298675	Principal	ancestor	Owkin and Institut Pasteur to identify high immunogenic epitopes and candidates for coronavirus vaccines	Institut Pasteur	17237	Active	Technology - Other Proprietary	2020-11-24		Payment Unspecified	0.0	Unknown	0.0
1201135	Owkin	296370	Partner	ancestor	Owkin and AP-HP Greater Paris University Hospitals to develop an AI-based tool to predict genomic subtypes of pancreatic cancer	Greater Paris University Hospitals, AP-HP	1126007	Active	Technology - Other Proprietary	2021-06-10		Payment Unspecified	0.0	Unknown	0.0
1194922	Paige	325140	Principal	ancestor	Paige and Janssen Research & Development to deploy AI-based biomarker test for advanced bladder cancer	Janssen Research & Development LLC	1067538	Active	Technology - Other Proprietary	2022-06-15		Payment Unspecified	0.0	Unknown	0.0
1145740	PathAI	264940	Principal	ancestor	PathAI and Bristol-Myers Squibb to use AI powered analyzes of PD-L1 Expression throughout phase III trials of Opdivo	Bristol-Myers Squibb Co	15065	Active	Technology - Other Proprietary	2019-11-05		Payment Unspecified	0.0	Unknown	0.0
1154607	Peptilogics	311317	Principal	ancestor	Cystic Fibrosis Foundation to award Peptilogics funding to investigate PLG-0301 and PLG-0206 for the treatments of lung infections associated with cystic fibrosis	Cystic Fibrosis Foundation	1092501	Active	Drug - Funding	2022-01-05		Payment Unspecified	0.0	Unknown	0.0
1154607	Peptilogics	267412	Principal	ancestor	CARB-X to award Peptilogics funding to develop PLG-0206 against drug-resistant bacteria in prosthetic joint infections	Combating Antibiotic-Resistant Bacteria Biopharmaceutical Accelerator	1151255	Active	Drug - Funding	2020-02-25		=	24.34	Unknown	0.0
1218536	PicnicHealth	285047	Principal	ancestor	PicnicHealth and Wylder Nation Foundation to create a real-world ASMD dataset to use in medical research	Wylder Nation Foundation	1194705	Active	Technology - Other Proprietary	2021-02-26		Payment Unspecified	0.0	Unknown	0.0
1177538	Prognos Health	252233	Principal	ancestor	Biocept to use Prognos' de-identification software and supply data from liquid biopsy testing to optimize commercialization of biomarker targeted therapies in cancer	Biocept Inc	1005265	Active	Technology - Other Proprietary	2018-12-18		Payment Unspecified	0.0	Unknown	0.0
1096979	Recursion Pharmaceuticals	309072	Principal	ancestor	Recursion and Roche to develop novel targets and medicines for neuroscience and oncology indication	Roche Holding AG	19446	Active	Technology - Other Proprietary	2021-12-05		>	25300.0	Unknown	0.0
1096979	Recursion Pharmaceuticals	268446	Principal	ancestor	Recursion to spinout CereXis to perform phase II/III registration study of REC-2282 for neurofibromatosis type 2 	CereXis Inc	1207987	Active	Drug - Early Research/Development	2019-12-31		Payment Unspecified	0.0	Unknown	0.0
1096979	Recursion Pharmaceuticals	246820	Principal	ancestor	BMGF to award Recursion funding to apply AI-enabled technology to the discovery of drugs for malaria	Bill & Melinda Gates Foundation	1032580	Active	Drug - Funding	2018-05-07		=	1.092	Unknown	0.0
1096979	Recursion Pharmaceuticals	243284	Principal	ancestor	Recursion and Takeda to discover preclinical rare disease candidates for Takeda's TAK-celerator pipeline  	Takeda Pharmaceutical Co Ltd	20300	Active	Drug - Early Research/Development	2017-10-10		>	180.0	Unknown	0.0
1096979	Recursion Pharmaceuticals	162309	Principal	ancestor	Recursion receives SBIR award from NIA to develop senolytics against chronic diseases of aging 	National Institute on Aging	1041928	Active	Drug - Funding	2016-09-09		=	5.6	Unknown	0.0
1096979	Recursion Pharmaceuticals	156347	Principal	ancestor	Eunice Kennedy Shriver NICHD to award Recursion Pharmaceuticals' funding to develop therapeutics for Cornelia de Lange syndrome	Eunice Kennedy Shriver National Institute of Child Health & Human Development	1043068	Active	Drug - Funding	2015-09-18		=	0.44925	Unknown	0.0
1096979	Recursion Pharmaceuticals	156191	Principal	ancestor	NHLBI to award Recursion Pharmaceuticals funding to develop therapeutics for Diamond Blackfan Anemia    	National Heart Lung and Blood Institute	1003240	Active	Drug - Funding	2015-08-14		=	0.434704	Unknown	0.0
1096979	Recursion Pharmaceuticals	153623	Principal	ancestor	AT-Children's Project to award Recursion funding for development of drug screening platform to identify therapeutics against A-T   	Ataxia Telangiectasia Children's Project Inc	1060125	Active	Drug - Funding	2015-03-20		Payment Unspecified	0.0	Unknown	0.0
1096979	Recursion Pharmaceuticals	153259	Principal	ancestor	NCATS to award Recursion Pharmaceuticals funding to develop drug screening platform against rare genetic diseases    	National Center For Advancing Translational Sciences	1072395	Active	Drug - Funding	2015-02-25		=	2.96	Unknown	0.0
1096979	Recursion Pharmaceuticals	150924	Principal	ancestor	Rett Syndrome Research Trust to award Recursion Pharmaceuticals funding to develop novel therapies against Rett syndrome   	Rett Syndrome Research Trust	1059692	Active	Drug - Funding	2014-07-09		Payment Unspecified	0.0	Unknown	0.0
1096979	Recursion Pharmaceuticals	321324	Partner	ancestor	Recursion to use UURF’s patents to develop REC-994 fir CCM worldwide	University of Utah	20690	Active	Patent - Exclusive Rights	2014-06-17		Payment Unspecified	0.0	Unknown	0.0
1096979	Recursion Pharmaceuticals	315313	Partner	ancestor	University of Virginia to conduct a phase II study to evaluate Recursion’s REC-994 for the treatment of CCM	University of Virginia	20695	Active	Drug - Early Research/Development	2022-03-18		Payment Unspecified	0.0	Unknown	0.0
1096979	Recursion Pharmaceuticals	290091	Partner	ancestor	Recursion Pharmaceuticals to develop Chromaderm’s ruboxistaurin	Chromaderm, Inc	1127211	Active	Drug - Development/Commercialization License	2019-12-31		>	276.5	Unknown	0.0
1096979	Recursion Pharmaceuticals	270665	Partner	ancestor	Recursion to develop and commercialize Takeda's TAK-733 against hereditary cancer syndrome and related areas of oncology worldwide	Takeda Pharmaceutical Co Ltd	20300	Active	Drug - Development/Commercialization License	2020-05-01		>	82.0	Unknown	0.0
1096979	Recursion Pharmaceuticals	252576	Partner	ancestor	Recursion to develop and commercialize OSIF's OSU-HDAC42 for NF2 worldwide	Ohio State Innovation Foundation	1093776	Active	Drug - Development/Commercialization License	2018-12-21		>	24.0	Unknown	0.0
1096979	Recursion Pharmaceuticals	251097	Partner	ancestor	Recursion and UUH to evaluate efficay of senolytic agents for age-associated cardiovascular disease	University of Utah Health	1130420	Active	Drug - Early Research/Development	2018-11-08		Payment Unspecified	0.0	Unknown	0.0
1096979	Recursion Pharmaceuticals	163245	Partner	ancestor	Recursion to use Continuum Analytics' Bokeh open source system to identify gene disease markers for rare genetic diseases treatments	Continuum Analytics	1138464	Active	Technology - Other Proprietary	2016-10-26		Payment Unspecified	0.0	Unknown	0.0
1096979	Recursion Pharmaceuticals	160054	Partner	ancestor	Genzyme and Recursion to develop clinical stage molecules against genetic diseases 	Sanofi Genzyme	16299	Active	Technology - Other Proprietary	2016-04-25		Payment Unspecified	0.0	Unknown	0.0
1139125	Vium Inc	243119	Partner	subsidiary	Vium to award OncoSynergy a grant to further preclinical research in ovarian cancer model	OncoSynergy Inc	1088675	Active	Drug - Funding	2017-10-03		=	0.2	Unknown	0.0
1139125	Vium Inc	237509	Partner	subsidiary	Vium and Japan's CIEA to co-develop humanized mouse models for graft-versus-host disease (GvHD)	Central Institute For Experimental Animals	22344	Active	Technology - Other Proprietary	2017-03-27		Payment Unspecified	0.0	Unknown	0.0
1129791	Relay Therapeutics	314880	Principal	ancestor	Relay Therapeutics and EQRx to discover, develop and commercialize medicines against validated oncology targets worldwide	EQRx Inc	1203707	Active	Drug - Development/Commercialization License	2021-08-12		=	0.0	Unknown	0.0
1129791	Relay Therapeutics	281810	Principal	ancestor	Genentech to develop and commercialize Relay Therapeutics' RLY-1971 and in combination with GDC-6036 against solidtumor worldwide	Genentech Inc	19453	Active	Drug - Development/Commercialization License	2020-12-11		>	2410.0	Unknown	0.0
1129791	Relay Therapeutics	323566	Partner	ancestor	Foundation Medicine and Relay Therapeutics to develop FoundationOne CDx as a companion diagnostic for RLY-4008 against CCA	Foundation Medicine Inc	1056444	Active	Technology - Other Proprietary	2022-09-12		Payment Unspecified	0.0	Unknown	0.0
1217171	Reverie Labs	273465	Principal	ancestor	Roche to use Reverie Labs’ technology platform to perform virtual screening for drug discovery	Roche Holding AG	19446	Active	Drug - Discovery/Design	2020-07-08		Payment Unspecified	0.0	Unknown	0.0
1023065	Schrödinger	329873	Principal	ancestor	Astex and Schrodinger to discover drugs for CNS diseases	Astex Pharmaceuticals Inc	21885	Active	Drug - Discovery/Design	2023-01-10		Payment Unspecified	0.0	Unknown	0.0
1023065	Schrödinger	325014	Principal	ancestor	Eli Lilly and Company to develop new drugs using Schrödinger’s technology platform	Eli Lilly & Co	17810	Active	Drug - Discovery/Design	2022-10-06		>	850.0	Unknown	0.0
1023065	Schrödinger	311695	Principal	ancestor	BioTools and Schrodinger to expedite development and discovery of chiral small molecule therapeutics	Bio Tools Inc	1013783	Active	Drug - Development/Commercialization License	2022-01-07		Payment Unspecified	0.0	Unknown	0.0
1023065	Schrödinger	305446	Principal	ancestor	Orexia Therapeutics and Schrodinger to discover therapies OX2R against sleep disorders including narcolepsy using computational platform	Orexia Therapeutics Ltd	1180308	Active	Drug - Development/Commercialization License	2021-10-18		Payment Unspecified	0.0	Unknown	0.0
1023065	Schrödinger	298075	Principal	ancestor	Zai Lab to discover, develop and commercialize therapeutics using Schrödinger's computational drug discovery platform against cancer	Zai Lab Limited	1101935	Active	Drug - Development/Commercialization License	2021-08-04		>~	676.0	Unknown	0.0
1023065	Schrödinger	282950	Principal	ancestor	Schrödinger and Triplet therapeutics to develop SDGR-3 against cancers	Triplet Therapeutics Inc	1201813	Active	Drug - Early Research/Development	2020-12-05		Payment Unspecified	0.0	Unknown	0.0
1023065	Schrödinger	280169	Principal	ancestor	Bristol Myers Squibb and Schrodinger to discover, develop, and commercialize therapeutics in multiple disease areas worldwide	Bristol-Myers Squibb Co	15065	Active	Drug - Development/Commercialization License	2020-11-23		>	5554.0	Unknown	0.0
1023065	Schrödinger	274372	Principal	ancestor	Schrodinger and Viva Biotech to identify drug crystal targets by generating de novo crystal structures	Viva Biotech	1079742	Active	Drug - Discovery/Design	2020-07-28		Payment Unspecified	0.0	Unknown	0.0
1023065	Schrödinger	266029	Principal	ancestor	Twist Bioscience and Schrödinger to integrate DNA synthesis technology with computational design to discover antibody therapeutics against GPCR targets	Twist Bioscience Corp	1105437	Active	Drug - Discovery/Design	2020-01-15		Payment Unspecified	0.0	Unknown	0.0
1023065	Schrödinger	265695	Principal	ancestor	Schrodinger and Bayer to develop de novo design software for drug discovery	Bayer AG	14455	Active	Technology - Other Proprietary	2020-01-08		=	22.228	Unknown	0.0
1023065	Schrödinger	259786	Principal	ancestor	AstraZeneca to deploy Schrodinger’s computational platform to expedite drug discovery	AstraZeneca plc	14190	Active	Drug - Discovery/Design	2019-09-04		Payment Unspecified	0.0	Unknown	0.0
1023065	Schrödinger	252411	Principal	ancestor	Bright Angel Therapeutics to develop Schrödinger's Hsp 90 inhibitors against fungal infections using drug discovery platforms	Bright Angel Therapeutics Inc	1177352	Active	Drug - Development/Commercialization License	2018-12-14		Payment Unspecified	0.0	Unknown	0.0
1023065	Schrödinger	252171	Principal	ancestor	MaRS Innovation and Schrödinger to launch Bright Angel Therapeutics for development of therapeutics against fungal infections     	Toronto Innovation Acceleration Partners	1060303	Active	Company - Joint Venture	2017-12-21		Unknown	0.0	Unknown	0.0
1023065	Schrödinger	252086	Principal	ancestor	Pfizer and Schrodinger to develop a computational model for predicting key properties relevant to biotherapeutic candidates	Pfizer Inc	18767	Active	Technology - Other Proprietary	2016-01-11		Payment Unspecified	0.0	Unknown	0.0
1023065	Schrödinger	252044	Principal	ancestor	Schrodinger to use its computational platform to discover PknB inhibitors against tuberculosis for TB Alliance 	TB Alliance	29411	Active	Drug - Development Services	2018-12-11		Payment Unspecified	0.0	Unknown	0.0
1023065	Schrödinger	250888	Principal	ancestor	Schrodinger and Wuxi to form JV Faxian Therapeutics   	Wuxi AppTec (US) Inc	1122629	Active	Company - Joint Venture	2018-10-30		Payment Unspecified	0.0	Unknown	0.0
1023065	Schrödinger	244649	Principal	ancestor	Ono Pharmaceutical and Schrodinger to design small molecules against Ono's selected therapeutic targets using computational drug discovery platform	Ono Pharmaceutical Co Ltd	18681	Active	Drug - Discovery/Design	2017-12-19		Payment Unspecified	0.0	Unknown	0.0
1023065	Schrödinger	242805	Principal	ancestor	Petra and Schrodinger to develop therapeutics for cancer and metabolic diseases 	Petra Pharma Corp	1118067	Active	Drug - Early Research/Development	2017-09-19		Payment Unspecified	0.0	Unknown	0.0
1023065	Schrödinger	241339	Principal	ancestor	Takeda and Schrodinger to discover multi-targets for various diseases using computational silico platform  	Takeda Pharmaceutical Co Ltd	20300	Active	Drug - Discovery/Design	2017-07-20		>	340.0	Unknown	0.0
1023065	Schrödinger	161460	Principal	ancestor	Morphic Therapeutic to design molecules using Schrödinger's atomic precision drug design technology    	Morphic Therapeutic Inc	1126198	Active	Drug - Discovery/Design	2015-06-10		>	6.4	Unknown	0.0
1023065	Schrödinger	272648	Partner	ancestor	Schrödinger and Thermo Fisher to accelerate drug discovery by combining its cryo-EM with in silico compound screening platform to identify targets	Thermo Fisher Scientific Inc	1032764	Active	Technology - Other Proprietary	2020-06-23		Payment Unspecified	0.0	Unknown	0.0
1023065	Schrödinger	266469	Partner	ancestor	Schrodinger and Angelini to develop dual topoisomerase II inhibitors for bacterial infection	Angelini Pharma SpA	14233	Active	Drug - Early Research/Development	2019-12-31		Unknown	0.0	Unknown	0.0
1023065	Schrödinger	255265	Partner	ancestor	Xenon and Schrodinger to develop XPC-6444 for epilepsy	Xenon Pharmaceuticals Inc	15921	Active	Drug - Development/Commercialization License	2019-04-03		Payment Unspecified	0.0	Unknown	0.0
1023065	Schrödinger	252416	Partner	ancestor	MaRS to discover Schrödinger's Hsp 90 inhibitors against fungal infections  using drug discovery platform	Toronto Innovation Acceleration Partners	1060303	Active	Drug - Discovery/Design	2018-12-21		Payment Unspecified	0.0	Unknown	0.0
1023065	Schrödinger	252391	Partner	ancestor	Bright Angel and Schrodinger to develop Hsp90 inhibitor for fungal infection	Bright Angel Therapeutics Inc	1177352	Active	Drug - Development/Commercialization License	2017-12-21		Payment Unspecified	0.0	Unknown	0.0
1023065	Schrödinger	251790	Partner	ancestor	Schrodinger and SPARC to discover therapeutics against neurodegeneration	Sun Pharmaceutical Advanced Research Co Ltd	1035705	Active	Drug - Discovery/Design	2018-12-03		Payment Unspecified	0.0	Unknown	0.0
1023065	Schrödinger	247259	Partner	ancestor	Schrodinger and CDRD to develop novel immuno-oncology monoclonal antibodies and other cancer biologics  	Centre for Drug Research and Development	1060168	Active	Drug - Early Research/Development	2018-05-30		Payment Unspecified	0.0	Unknown	0.0
1023065	Schrödinger	160844	Partner	ancestor	EpiVax and Schrodinger to form joint venture Aceno Biotherapeutic for the development of biobetters   	EpiVax Inc	1009858	Active	Company - Joint Venture	2016-01-11		Unknown	0.0	Unknown	0.0
1023065	Schrödinger	152841	Partner	ancestor	Loma Linda University and Schrodinger to codevelop FP-2 and FP-3 inhibitors for malaria  	Loma Linda University	21237	Active	Drug - Development/Commercialization License	2014-01-06		Unknown	0.0	Unknown	0.0
1023065	Schrödinger	133014	Partner	ancestor	Schrodinger and Columbia University to develop protein kinase G inhibitors for pain	Columbia University	20559	Active	Drug - Early Research/Development	2010-11-13		Payment Unspecified	0.0	Unknown	0.0
1114113	XTAL BioStructures	264351	Principal	subsidiary	Xtal to provide research services to Takeda’s PHGDH inhibitors for cancer	Takeda Pharmaceutical Co Ltd	20300	Active	Drug - Development Services	2019-04-21		Unknown	0.0	Unknown	0.0
1114113	XTAL BioStructures	156348	Partner	subsidiary	XTAL BioStructures to use BiOptix's BiOptix 404pi system in biophysical tools    	BiOptix Diagnostics Inc	1091296	Active	Technology - Other Proprietary	2015-09-22		Payment Unspecified	0.0	Unknown	0.0
1161011	Standigm	283212	Principal	ancestor	Standigm and SK holdings to offer their AI-based target identification platform, iCLUE&ASK to the public	SK Inc	26891	Active	Technology - Other Proprietary	2020-09-29		Payment Unspecified	0.0	Unknown	0.0
1161011	Standigm	265843	Principal	ancestor	CJ Healthcare to discover therapeutic drug candidates using Standigm's AI platform for the treatment of cancer	HK inno.N Corp	1096009	Active	Drug - Early Research/Development	2019-12-17		Payment Unspecified	0.0	Unknown	0.0
1161011	Standigm	248740	Principal	ancestor	CrystalGenomics and Standigm to discover and develop drugs using AI for cancer, rheumatoid arthritis and liver related diseases 	CrystalGenomics Inc	1003254	Active	Drug - Discovery/Design	2017-05-30		Payment Unspecified	0.0	Unknown	0.0
1161011	Standigm	248732	Principal	ancestor	Standigm and Ajou University to validate Standigm's AI-driven drugs to develop a small molecule medicine for Parkinson’s disease	Ajou University	25185	Active	Drug - Early Research/Development	2017-06-07		Payment Unspecified	0.0	Unknown	0.0
1161011	Standigm	248736	Partner	ancestor	Standigm and KIST to validate AI-selected molecules using animal models for autism	Korea Institute of Science and Technology	21211	Active	Drug - Discovery/Design	2017-09-17		Payment Unspecified	0.0	Unknown	0.0
1115647	Syapse	162441	Partner	ancestor	bioTheranostics to integrate Genomics-based molecular diagnostics for Cancer into Syapse Precision Medicine Platform	bioTheranostics Inc	1049519	Active	Technology - Other Proprietary	2016-09-22		Payment Unspecified	0.0	Unknown	0.0
1193719	Tempus	335048	Principal	ancestor	Tempus and Pfizer to advance AI and machine learning-driven therapeutic development efforts for cancer	Pfizer Inc	18767	Active	Drug - Discovery/Design	2023-02-28		Payment Unspecified	0.0	Unknown	0.0
1193719	Tempus	319524	Principal	ancestor	Tempus and Eli Lilly to provide access to genomic testing for NSCLC	Eli Lilly & Co	17810	Active	Technology - Other Proprietary	2022-06-09		Payment Unspecified	0.0	Unknown	0.0
1193719	Tempus	310653	Principal	ancestor	Kinnate Biopharma and Tempus to collaborate on clinico-genomic study of KIN-2787 for solid tumors	Kinnate Biopharma Inc	1166126	Active	Drug - Early Research/Development	2021-12-20		Payment Unspecified	0.0	Unknown	0.0
1193719	Tempus	284872	Principal	ancestor	Zentalis to use Tempus' patient-derived organoid biological modeling platform for drug discovery and development of ZN-c3 against advanced solid tumors	Zentalis Pharmaceuticals Inc	1201287	Active	Technology - Other Proprietary	2021-02-25		Payment Unspecified	0.0	Unknown	0.0
1193719	Tempus	282960	Principal	ancestor	Tempus and A2 Biotherapeutics to develop a companion diagnostic test for new therapy targeting patients with Loss of Heterozygosity	A2 Biotherapeutics	1168310	Active	Technology - Other Proprietary	2021-01-13		Payment Unspecified	0.0	Unknown	0.0
1193719	Tempus	281320	Principal	ancestor	Hummingbird to use Tempus' AI-driven precision medicine platform to develop HMBD-001 in HER3 driven cancers	Hummingbird Bioscience Pte Ltd	1112885	Active	Technology - Other Proprietary	2020-12-14		Payment Unspecified	0.0	Unknown	0.0
1193719	Tempus	280831	Principal	ancestor	Sermonix to use Tempus’ AI capabilities for ELAINE 2 study to identify and enroll patients for breast cancer and an ESR1 mutation	Sermonix Pharmaceuticals Inc	1105448	Active	Drug - Development Services	2020-12-03		Payment Unspecified	0.0	Unknown	0.0
1193719	Tempus	260010	Principal	ancestor	Genmab and Tempus to advance disease targets and biomarkers for generating  treatments in oncology	Genmab A/S	26469	Active	Drug - Discovery/Design	2019-09-09		Payment Unspecified	0.0	Payment Unspecified	0.0
1193719	Tempus	244053	Principal	ancestor	Tempus and Lombardi to provide next generation sequencing services and analysis for next generation cancer care	Lombardi Comprehensive Cancer Center at Georgetown University Hospital	1044963	Active	Technology - Other Proprietary	2017-11-15		Payment Unspecified	0.0	Unknown	0.0
1193719	Tempus	243023	Principal	ancestor	Tempus to provide molecular sequencing and analysis services to cancer patient samples provided by OHSU	OHSU Knight Cancer Institute	1067109	Active	Technology - Other Proprietary	2017-09-28		Payment Unspecified	0.0	Unknown	0.0
1193719	Tempus	241939	Principal	ancestor	Tempus to provide sequencing and analytics services foir PCCTC's phase II trial in patients with prostate cancer with DNA repair defects	Prostate Cancer Clinical Trials Consortium	1061825	Active	Drug - Development Services	2017-08-17		Payment Unspecified	0.0	Unknown	0.0
1193719	Tempus	241702	Principal	ancestor	Tempus to provide genomic sequencing and analytics for University of Virginia's patients in its LGL Leukemia Registry	University of Virginia	20695	Active	Drug - Development Services	2017-08-03		Payment Unspecified	0.0	Unknown	0.0
1193719	Tempus	241374	Principal	ancestor	Tempus and Rush University to accelerate research and treatment options for cancer patients	Rush University Medical Center	1009311	Active	Technology - Other Proprietary	2017-07-21		Payment Unspecified	0.0	Unknown	0.0
1193719	Tempus	237056	Principal	ancestor	Tempus to provide molecular sequencing and analysis for Duke University School of Medicine to accelerate treatment for glioblastoma	Duke University School of Medicine	1097865	Active	Technology - Other Proprietary	2017-03-02		Payment Unspecified	0.0	Unknown	0.0
1193719	Tempus	162551	Principal	ancestor	Tempus to provide genomic sequencing and analysis services for Northwestern's precision medicine initiative OncoSET against cancer    	Northwestern University	20645	Active	Technology - Other Proprietary	2016-09-29		Payment Unspecified	0.0	Unknown	0.0
1193719	Tempus	283336	Partner	ancestor	Bayer and Tempus to provide genomic testing and tailored treatment for mCRC and RAIR thyroid cancers	Bayer AG	14455	Active	Technology - Other Proprietary	2020-12-10		Payment Unspecified	0.0	Unknown	0.0
1193719	Tempus	243754	Partner	ancestor	Tempus and Sanford Health to develop targeted therapies and clinical trials for breast cancer   	Sanford Health	1054380	Active	Technology - Other Proprietary	2017-11-01		Payment Unspecified	0.0	Unknown	0.0
1193719	Tempus	236361	Partner	ancestor	Tempus and University Hospitals Seidman Cancer Center to use genomic and transcriptomic sequencing tools for ovarian and triple negative breast cancer    	University Hospitals Seidman Cancer Center	1070802	Active	Technology - Other Proprietary	2017-01-17		Payment Unspecified	0.0	Unknown	0.0
1193719	Tempus	235579	Partner	ancestor	Tempus and Abramson Cancer Center to use genomic and transcriptomic sequencing tools to identify immunotherapy treatment response for cancer	Abramson Cancer Center of the University of Pennsylvania	1053899	Active	Technology - Other Proprietary	2016-11-30		Payment Unspecified	0.0	Unknown	0.0
1193719	Tempus	162706	Partner	ancestor	Tempus to use MI-ONCOSEQ platform from University of Michigan for cancer patients	University of Michigan	20623	Active	Technology - Other Proprietary	2016-10-11		Payment Unspecified	0.0	Unknown	0.0
1146473	Verge Genomics	274097	Principal	ancestor	Verge Genomics and NIAID to test the compounds in hamster and ferret models for SARS-CoV-2 infection	National Institute of Allergy and Infectious Diseases	20520	Active	Technology - Other Proprietary	2020-07-14		Payment Unspecified	0.0	Unknown	0.0
1146473	Verge Genomics	283839	Partner	ancestor	SITraN to validate Verge Genomics' drug targets for the treatment of Parkinson’s disease	Sheffield Institute for Translational Neuroscience	1132473	Active	Drug - Early Research/Development	2021-02-02		Payment Unspecified	0.0	Unknown	0.0
1159502	XtalPi	326170	Principal	ancestor	XtalPi and Janssen Pharmaceutica NV to deliver chemical substances with validated binding affinities and desirable property profiles	Janssen Inc	17403	Active	Technology - Other Proprietary	2022-10-27		Payment Unspecified	0.0	Unknown	0.0
1159502	XtalPi	268014	Principal	ancestor	XtalPi and Porton Pharma to provide drug design and pre-clinical development to pharmaceutical clients	Porton Pharma Solutions Ltd	1053619	Active	Drug - Development Services	2020-03-11		Payment Unspecified	0.0	Unknown	0.0
1159502	XtalPi	257847	Principal	ancestor	XtalPi closes Series B funding round from Sequoia China	Sequoia Capital China	1190752	Active	Drug - Funding	2018-01-23		=	86.0	Unknown	0.0
1159502	XtalPi	246856	Principal	ancestor	XtalPi and Pfizer to develop a hybrid physics- and AI powered software platform for accurate molecular modeling of drug-like small molecules	Pfizer Inc	18767	Active	Technology - Other Proprietary	2018-05-08		Payment Unspecified	0.0	Unknown	0.0
1159502	XtalPi	245258	Partner	ancestor	XtalPi and AMRI SSCI to conduct research to identify solid forms of small molecules using computational technologies	Amri SSCI, LLC	1121370	Active	Drug - Screening/Evaluation	2017-07-21		Payment Unspecified	0.0	Unknown	0.0
1060951	Aitia	260208	Principal	ancestor	Genentech to use GNS's REFS causal machine learning and simulation platform to develop novel cancer therapies	Genentech Inc	19453	Active	Technology - Other Proprietary	2017-06-19		Payment Unspecified	0.0	Unknown	0.0
1060951	Aitia	241781	Principal	ancestor	Alexion to use GNS' REFS technology to accelerate the drug discovery for rare diseases  	Alexion Pharmaceuticals Inc	13979	Active	Technology - Other Proprietary	2017-08-10		Payment Unspecified	0.0	Unknown	0.0
1060951	Aitia	157661	Principal	ancestor	Alliance for Clinical Trials in Oncology and GNS Healthcare to discover biomarkers in patients responding to combination treatments for colorectal cancer    	Alliance for Clinical Trials in Oncology	1074612	Active	Technology - Other Proprietary	2015-12-15		Payment Unspecified	0.0	Unknown	0.0
1060951	Aitia	152374	Principal	ancestor	GNS Healthcare and MMRF to discover novel treatments for multiple myeloma	Multiple Myeloma Research Foundation	1037297	Active	Drug - Discovery/Design	2015-01-07		Payment Unspecified	0.0	Unknown	0.0
1060951	Aitia	151642	Principal	ancestor	GNS Healthcare and CHDI Foundation to accelerate discovery process for therapeutics against Huntington's disease 	CHDI Foundation Inc	1057081	Active	Drug - Discovery/Design	2014-11-12		Payment Unspecified	0.0	Unknown	0.0
1060951	Aitia	134163	Principal	ancestor	GNS Healthcare and Biogen Idec to identify patient-specific drug targets for rheumatoid arthritis	Biogen Inc	1005244	Active	Drug - Early Research/Development	2011-03-11		Payment Unspecified	0.0	Unknown	0.0
1212881	Alto Neuroscience	315317	Partner	ancestor	Novamind to provide CRO service to Alto Neuroscience for phase II study of antidepressant medication against stress disorder and depressive disorder	Novamind Inc	1235570	Active	Drug - Development Services	2022-03-01		Payment Unspecified	0.0	Unknown	0.0
1212881	Alto Neuroscience	294713	Partner	ancestor	Alto Neuroscience acquires Cerecor’s CERC-301 for neurological disorders	Avalo Therapeutics, Inc	1062536	Completed	Drug - Asset Divestment	2021-05-28		Payment Unspecified	0.0	Unknown	0.0
1282356	AQEMIA	312918	Principal	ancestor	Janssen to apply Aqemia’s drug discovery technology on select datasets to support drug discovery efforts	Janssen Pharmaceutica NV	17421	Active	Drug - Discovery/Design	2022-02-14		Payment Unspecified	0.0	Unknown	0.0
1233509	BigHat Biosciences	311195	Principal	ancestor	Amgen to use BigHat’s platform for multi-objective optimization of an antibody	Amgen Inc	14109	Active	Technology - Other Proprietary	2022-01-11		Payment Unspecified	0.0	Unknown	0.0
1300644	CHARM Therapeutics	340112	Principal	ancestor	CHARM Therapeutics and Bristol Myers Squibb to identify and optimize compounds against selected targets	Bristol-Myers Squibb Co	15065	Active	Drug - Discovery/Design	2023-03-20		Payment Unspecified	0.0	Unknown	0.0
1282925	METiS Therapeutics	323919	Partner	ancestor	METiS to develop and commercialize Voronoi’s pan-RAF inhibitor programme worldwide	Voronoi	1184704	Active	Drug - Development/Commercialization License	2022-09-13		>	964.4	Unknown	0.0
1248993	MindRank AI	298470	Principal	ancestor	Antengene and MindRank AI to advance the development of small-molecule oncology drugs	Antengene Corporation Limited	1152645	Active	Technology - Other Proprietary	2021-08-08		Payment Unspecified	0.0	Unknown	0.0
1277965	Quris	312704	Principal	ancestor	Merck KGaA to assess Quris’ BioAI safety prediction platform and compare in vitro and in vivo approaches	Merck KGaA	18101	Active	Drug - Early Research/Development	2022-02-10		Payment Unspecified	0.0	Unknown	0.0
